mmsi,timestamp,distance_from_shore,distance_from_port,speed,course,lat,lon,is_fishing,source
1.84835E+13,1343671492,70382.92969,111037.8125,1.899999976,300.1000061,29.49567986,-12.75303173,1,gfw
1.84835E+13,1352401432,0,2236.013184,0,0,28.96601295,-13.5395546,0,gfw
1.84835E+13,1346706255,45308.92969,100167.3984,0.800000012,167.5,27.72331619,-14.65548801,1,gfw
1.84835E+13,1342570699,83860.92969,106298.8516,9.399999619,77.30000305,28.77898598,-14.79126358,1,gfw
1.84835E+13,1352215139,0,2236.013184,0,3.299999952,28.96592712,-13.539608,0,gfw
1.84835E+13,1352449190,0,2236.013184,0.100000002,6.099999905,28.96596718,-13.53957367,0,gfw
1.84835E+13,1351541554,0,2236.013184,0,193.5,28.96604347,-13.5395813,0,gfw
1.84835E+13,1351965590,0,2236.013184,0,127.3000031,28.96598625,-13.53956318,0,gfw
1.84835E+13,1351482811,0,2236.013184,0,0,28.96594048,-13.53956127,0,gfw
1.84835E+13,1352103580,0,2236.013184,0,11.19999981,28.96593285,-13.53956032,0,gfw
1.84835E+13,1346698762,43380.95703,96894.47656,3.5,19.60000038,27.74835968,-14.67363167,1,gfw
1.84835E+13,1348056590,40998.99219,42952.41016,2.099999905,349.1000061,28.62499046,-13.45295525,0.33333334,gfw
1.84835E+13,1351235483,0,2236.013184,0,252.6999969,28.96591949,-13.53956699,0,gfw
1.84835E+13,1351858090,0,2236.013184,0,0,28.96595383,-13.5395565,0,gfw
1.84835E+13,1351722464,0,2236.013184,0.100000002,184.1999969,28.96593285,-13.53958702,0,gfw
1.84835E+13,1352107730,0,2236.013184,0,191.5,28.96591759,-13.53955364,0,gfw
1.84835E+13,1350632438,0,2236.013184,0,0,28.96592712,-13.53954124,0,gfw
1.84835E+13,1342579180,43679.58984,71866.17188,8.699999809,87.19999695,28.80151367,-14.39260006,1,gfw
1.84835E+13,1352681732,0,2236.013184,0,327.6000061,28.96593285,-13.53955841,0,gfw
1.84835E+13,1351124411,0,2236.013184,0,63.70000076,28.9659996,-13.53959465,0,gfw
1.84835E+13,1352949837,0,2236.013184,0,28.20000076,28.96594048,-13.53956318,0,gfw
1.84835E+13,1342820340,71587.34375,108223.9609,2.299999952,160.1999969,29.39702415,-12.69954205,1,gfw
1.84835E+13,1346641501,56301.37109,104806.7813,1.200000048,159.8000031,27.6417675,-14.67380333,1,gfw
1.84835E+13,1346608254,43964.81641,103583.1719,1.5,291.1000061,27.72432327,-14.61746979,1,gfw
1.84835E+13,1350745184,0,2236.013184,0,12.60000038,28.96598244,-13.53961468,0,gfw
1.84835E+13,1351365625,0,2236.013184,0,263.8999939,28.96602631,-13.53961372,0,gfw
1.84835E+13,1352739387,0,2236.013184,0,0,28.96598053,-13.53956509,0,gfw
1.84835E+13,1350801860,0,2236.013184,0,181.3999939,28.96593285,-13.5395565,0,gfw
1.84835E+13,1347062293,54007.93359,121791.9219,0.300000012,174.3000031,27.62936592,-14.49987316,0.33333334,gfw
1.84835E+13,1343978510,41230.04297,48040.46875,2.299999952,26.89999962,28.93196297,-13.10722351,1,gfw
1.84835E+13,1346636054,52923.17578,101604.5938,1,173,27.67121887,-14.67825508,1,gfw
1.84835E+13,1343738640,56292.49219,94045.55469,1,300.5,29.37384605,-12.84301662,1,gfw
1.84835E+13,1352539391,0,2236.013184,0,182.3000031,28.96591377,-13.53956509,0,gfw
1.84835E+13,1351857097,0,2236.013184,0,153.8000031,28.96595573,-13.53956985,0,gfw
1.84835E+13,1352399186,0,2236.013184,0,56,28.96602058,-13.53958702,0,gfw
1.84835E+13,1352805586,0,2236.013184,0,94.19999695,28.96598053,-13.53956795,0,gfw
1.84835E+13,1346632253,50158.51172,99862.45313,1.899999976,223.6999969,27.69120979,-14.67670822,1,gfw
1.84835E+13,1352845983,0,2236.013184,0,223.5,28.96599007,-13.53959465,0,gfw
1.84835E+13,1351907909,0,2236.013184,0,0,28.96593285,-13.53953457,0,gfw
1.84835E+13,1352382450,0,2236.013184,0,0,28.96595001,-13.5395546,0,gfw
1.84835E+13,1342557148,73005.0625,77056.53125,8,94.40000153,28.75485039,-15.39101124,1,gfw
1.84835E+13,1352501640,0,2236.013184,0,0,28.96598053,-13.53953362,0,gfw
1.84835E+13,1352194000,0,2236.013184,0,69.5,28.96591377,-13.53955841,0,gfw
1.84835E+13,1351070051,0,2236.013184,0,30.10000038,28.96596336,-13.53957844,0,gfw
1.84835E+13,1351120337,0,2236.013184,0,0,28.96598625,-13.53958797,0,gfw
1.84835E+13,1352030529,0,2236.013184,0,198.6999969,28.96599007,-13.53956127,0,gfw
1.84835E+13,1351637287,0,2236.013184,0,182.1000061,28.96598244,-13.53954983,0,gfw
1.84835E+13,1351534889,0,2236.013184,0,100.3000031,28.96602249,-13.53954506,0,gfw
1.84835E+13,1352390870,0,2236.013184,0,115.0999985,28.96593666,-13.5396204,0,gfw
1.84835E+13,1342598648,0,36999.09375,0.100000002,50.40000153,28.85642624,-13.84802341,1,gfw
1.84835E+13,1351152684,0,2236.013184,0,26.60000038,28.96590614,-13.53957844,0,gfw
1.84835E+13,1352634534,0,2236.013184,0,165.3000031,28.96599579,-13.53958702,0,gfw
1.84835E+13,1352807092,0,2236.013184,0,150.8000031,28.96598053,-13.53957653,0,gfw
1.84835E+13,1351884506,0,2236.013184,0,0,28.96600342,-13.5395546,0,gfw
1.84835E+13,1349776679,0,2236.013184,0,0,28.96594048,-13.53961182,0,gfw
1.84835E+13,1351255286,0,2236.013184,0,159.6000061,28.96595955,-13.53958321,0,gfw
1.84835E+13,1349778639,0,2236.013184,0,0,28.9659462,-13.53958988,0,gfw
1.84835E+13,1346539644,70453.92969,121244.7031,2.900000095,22.70000076,27.48983574,-14.42196465,1,gfw
1.84835E+13,1345442318,54560.55078,73005.0625,2,197.1000061,29.08698654,-12.8962431,1,gfw
1.84835E+13,1349341633,0,2236.013184,0,169.1000061,28.96592712,-13.53955841,0,gfw
1.84835E+13,1347570137,39999.01953,44383.59375,2,184.8999939,28.58642387,-13.46011829,0.33333334,gfw
1.84835E+13,1350768924,0,2236.013184,0,109.5999985,28.96595573,-13.5395298,0,gfw
1.84835E+13,1342138445,50605.08203,62799.73438,1.600000024,188,29.03026962,-12.9776268,1,gfw
1.84835E+13,1351192907,0,2236.013184,0,177.8999939,28.9659996,-13.53960133,0,gfw
1.84835E+13,1350701663,0,2236.013184,0,0,28.96594238,-13.5395565,0,gfw
1.84835E+13,1350026639,0,2236.013184,0,0,28.96592712,-13.53954983,0,gfw
1.84835E+13,1346704755,45308.92969,100167.3984,0.899999976,159.6000061,27.73082161,-14.65727997,1,gfw
1.84835E+13,1341028921,1414.178833,57981.33594,0.699999988,236.6000061,27.75904274,-15.69619179,1,gfw
1.84835E+13,1342300367,8944.052734,66729.16406,0.600000024,300.3999939,27.68557358,-15.71550655,1,gfw
1.84835E+13,1343010240,73550.89844,107821.2813,2.400000095,221,29.35062027,-12.6804285,1,gfw
1.84835E+13,1351608150,0,2236.013184,0,10.69999981,28.9659729,-13.5395298,0,gfw
1.84835E+13,1351419626,0,2236.013184,0,0,28.96591759,-13.53956032,0,gfw
1.84835E+13,1350946454,0,2236.013184,0,330.2000122,28.96600342,-13.53957367,0,gfw
1.84835E+13,1351294537,0,2236.013184,0,273,28.96593285,-13.53956699,0,gfw
1.84835E+13,1346689664,40310.29688,94018.96094,2.400000095,209.6000061,27.78098869,-14.68072987,1,gfw
1.84835E+13,1352700423,0,2236.013184,0,171.8999939,28.96590614,-13.53956699,0,gfw
1.84835E+13,1352752351,0,2236.013184,0,0,28.96598625,-13.53957844,0,gfw
1.84835E+13,1351275805,0,2236.013184,0,0,28.96600342,-13.53957176,0,gfw
1.84835E+13,1350963132,0,2236.013184,0,17.89999962,28.9659729,-13.53954792,0,gfw
1.84835E+13,1351063931,0,2236.013184,0,0,28.96593285,-13.53954124,0,gfw
1.84835E+13,1346076944,24999.38672,79004.39063,6.099999905,47.09999847,28.154953,-14.71152687,1,gfw
1.84835E+13,1342616548,0,36999.09375,0.100000002,151.1000061,28.85639381,-13.84831047,1,gfw
1.84835E+13,1350634180,0,2236.013184,0,179,28.96590614,-13.53956127,0,gfw
1.84835E+13,1350717865,0,2236.013184,0,68.80000305,28.96593285,-13.53958511,0,gfw
1.84835E+13,1351621792,0,2236.013184,0,32.90000153,28.96602631,-13.53953838,0,gfw
1.84835E+13,1350891494,0,2236.013184,0,0,28.96590614,-13.53956985,0,gfw
1.84835E+13,1348747617,0,2236.013184,0,321.7000122,28.96595383,-13.53962326,0,gfw
1.84835E+13,1351659105,0,2236.013184,0.100000002,184.6999969,28.9659462,-13.53956127,0,gfw
1.84835E+13,1352406720,0,2236.013184,0,250.3000031,28.9659729,-13.53958035,0,gfw
1.84835E+13,1352112653,0,2236.013184,0,194.1000061,28.96593285,-13.53953648,0,gfw
1.84835E+13,1351482226,0,2236.013184,0,176.6000061,28.96594048,-13.53955173,0,gfw
1.84835E+13,1352702666,0,2236.013184,0,0,28.96590424,-13.53956127,0,gfw
1.84835E+13,1351602178,0,2236.013184,0,18.89999962,28.96599388,-13.5395546,0,gfw
1.84835E+13,1351107672,0,2236.013184,0,280,28.96603966,-13.53956699,0,gfw
1.84835E+13,1351414765,0,2236.013184,0,122.3000031,28.96595383,-13.53956985,0,gfw
1.84835E+13,1352562450,0,2236.013184,0,50.90000153,28.96591949,-13.53962326,0,gfw
1.84835E+13,1352177392,0,2236.013184,0,203.5,28.96592712,-13.53955364,0,gfw
1.84835E+13,1352886227,0,2236.013184,0,197.3000031,28.96591949,-13.53958988,0,gfw
1.84835E+13,1351216228,0,2236.013184,0,0,28.96591759,-13.53956127,0,gfw
1.84835E+13,1351806750,0,2236.013184,0,225.1999969,28.96595383,-13.53958797,0,gfw
1.84835E+13,1351510251,0,2236.013184,0,24.70000076,28.9659729,-13.53954315,0,gfw
1.84835E+13,1352006561,0,2236.013184,0,341.2000122,28.96591949,-13.5395565,0,gfw
1.84835E+13,1351213525,0,2236.013184,0,179.6000061,28.96593285,-13.53957462,0,gfw
1.84835E+13,1351703552,0,2236.013184,0,0,28.96596909,-13.53956127,0,gfw
1.84835E+13,1352581302,0,2236.013184,0,0,28.96597672,-13.53960705,0,gfw
1.84835E+13,1351047552,0,2236.013184,0,288.2000122,28.9659729,-13.53953171,0,gfw
1.84835E+13,1351535339,0,2236.013184,0,130.8000031,28.96603394,-13.53953648,0,gfw
1.84835E+13,1343430835,2828.357666,10295.37793,9,217.8999939,28.98979378,-13.45240211,1,gfw
1.84835E+13,1346521405,75004.82813,112802.375,1.100000024,290.2000122,27.44967079,-14.36424541,1,gfw
1.84835E+13,1350762982,0,2236.013184,0,200,28.96602631,-13.53956318,0,gfw
1.84835E+13,1342630710,17262.25195,23769.14453,8.300000191,106.8000031,28.78107262,-13.61698341,1,gfw
1.84835E+13,1350623880,0,2236.013184,0,255.3000031,28.96595955,-13.53953457,0,gfw
1.84835E+13,1346534753,70347.40625,120338.2266,0.600000024,219.6000061,27.49226952,-14.41454697,1,gfw
1.84835E+13,1346507553,76162.42969,103312.5234,2.400000095,227.8999939,27.44140816,-14.26370811,1,gfw
1.84835E+13,1346613243,41435.68359,101210.1641,0.5,2.700000048,27.75260353,-14.63230038,1,gfw
1.84835E+13,1343436436,4999.877441,19722.59961,9.199999809,245.1000061,28.86819649,-13.68703842,1,gfw
1.84835E+13,1348254824,12165.22656,12041.29883,8.600000382,353.3999939,28.85873985,-13.5287466,0.33333334,gfw
1.84835E+13,1352233232,0,2236.013184,0,44.20000076,28.96596718,-13.53956795,0,gfw
1.84835E+13,1352011664,0,2236.013184,0,0,28.96591949,-13.5395813,0,gfw
1.84835E+13,1352202467,0,2236.013184,0,0,28.96595383,-13.5395813,0,gfw
1.84835E+13,1352670212,0,2236.013184,0,189.8999939,28.96603394,-13.53961372,0,gfw
1.84835E+13,1346194198,36999.09375,43184.58594,2.200000048,248.5,28.9160862,-13.14905453,1,gfw
1.84835E+13,1352351813,0,2236.013184,0,0,28.96594048,-13.53956032,0,gfw
1.84835E+13,1342563538,81022.70313,85490.59375,8.5,92.30000305,28.7661171,-15.10089302,1,gfw
1.84835E+13,1351724668,0,2236.013184,0.200000003,179,28.96593285,-13.53954315,0,gfw
1.84835E+13,1351613162,0,2236.013184,0.100000002,359.3999939,28.96595383,-13.53956795,0,gfw
1.84835E+13,1351033886,0,2236.013184,0,0,28.96599388,-13.53959656,0,gfw
1.84835E+13,1351085358,0,2236.013184,0,83.69999695,28.96599388,-13.53957653,0,gfw
1.84835E+13,1346837616,50920.25781,103467.2656,1.5,282.7999878,27.67902756,-14.6511488,0.33333334,gfw
1.84835E+13,1351509173,0,2236.013184,0,69.09999847,28.96596718,-13.53956699,0,gfw
1.84835E+13,1352314800,0,2236.013184,0,169.6000061,28.96598053,-13.53951168,0,gfw
1.84835E+13,1350809601,0,2236.013184,0,112.6999969,28.96593285,-13.53958511,0,gfw
1.84835E+13,1348141444,27202.27539,36344.67188,1.799999952,43.09999847,28.66871262,-13.57531357,0.33333334,gfw
1.84835E+13,1350993553,0,2236.013184,0,0,28.9659996,-13.53954983,0,gfw
1.84835E+13,1348110330,17262.25195,20223.25391,1.100000024,240.3999939,28.52575302,-13.66512871,0.33333334,gfw
1.84835E+13,1346212566,47422.45703,49243.08203,1.600000024,194.8000031,28.76765251,-13.14856529,1,gfw
1.84835E+13,1344829689,58007.19922,90821.77344,1.399999976,232.1000061,29.29380989,-12.81702328,1,gfw
1.84835E+13,1351145113,0,2236.013184,0,0,28.96591377,-13.5395565,0,gfw
1.84835E+13,1350749502,0,2236.013184,0,0,28.96600723,-13.53960037,0,gfw
1.84835E+13,1352343491,0,2236.013184,0,106.8000031,28.96592712,-13.53956985,0,gfw
1.84835E+13,1352220118,0,2236.013184,0,101.3000031,28.96595383,-13.53956509,0,gfw
1.84835E+13,1351672055,0,2236.013184,0,164.3999939,28.96596336,-13.53958035,0,gfw
1.84835E+13,1352203619,0,2236.013184,0,13,28.96592712,-13.5395565,0,gfw
1.84835E+13,1352328380,0,2236.013184,0,162.1000061,28.96597672,-13.53954983,0,gfw
1.84835E+13,1351901122,0,2236.013184,0,0,28.96592712,-13.53956985,0,gfw
1.84835E+13,1352760918,0,2236.013184,0,0,28.96598053,-13.53957367,0,gfw
1.84835E+13,1351215146,0,2236.013184,0,331.8999939,28.96593285,-13.53955364,0,gfw
1.84835E+13,1351297582,0,2236.013184,0,80.09999847,28.96595383,-13.53955841,0,gfw
1.84835E+13,1352902835,0,2236.013184,0,0,28.96596336,-13.53956318,0,gfw
1.84835E+13,1350547184,0,2236.013184,0,184.3000031,28.96590424,-13.53956699,0,gfw
1.84835E+13,1350572550,0,2236.013184,0,0,28.96602058,-13.53955364,0,gfw
1.84835E+13,1351584693,0,2236.013184,0,350.5,28.96592331,-13.53958035,0,gfw
1.84835E+13,1352512210,0,2236.013184,0,31.20000076,28.96595955,-13.53954697,0,gfw
1.84835E+13,1352714203,0,2236.013184,0,0,28.9659462,-13.53957176,0,gfw
1.84835E+13,1350901574,0,2236.013184,0,0,28.96591377,-13.53960037,0,gfw
1.84835E+13,1352764625,0,2236.013184,0,97,28.96593285,-13.5395565,0,gfw
1.84835E+13,1346650411,60438.57031,109477.9063,1.5,172.5,27.59489822,-14.65836334,1,gfw
1.84835E+13,1352485613,0,2236.013184,0,0,28.96599007,-13.53957844,0,gfw
1.84835E+13,1351368324,0,2236.013184,0,2.900000095,28.96602058,-13.53961372,0,gfw
1.84835E+13,1346199536,37120.51172,41975.15625,1.799999952,197,28.88264656,-13.15783978,1,gfw
1.84835E+13,1352881696,0,2236.013184,0,0,28.96591949,-13.5395813,0,gfw
1.84835E+13,1350447275,0,2236.013184,0,0,28.9659462,-13.5395546,0,gfw
1.84835E+13,1346713240,49334.375,104558.4219,1.200000048,129.8000031,27.68694305,-14.63942337,1,gfw
1.84835E+13,1351507732,0,2236.013184,0,193.8999939,28.96594048,-13.53955841,0,gfw
1.84835E+13,1351634218,0,2236.013184,0.200000003,340.3999939,28.96600723,-13.53958511,0,gfw
1.84835E+13,1351025950,0,2236.013184,0,354.7999878,28.96604919,-13.53956032,0,gfw
1.84835E+13,1351633879,0,2236.013184,0,358.5,28.96601295,-13.53959465,0,gfw
1.84835E+13,1350630758,0,2236.013184,0,31.10000038,28.9659462,-13.53957462,0,gfw
1.84835E+13,1351763642,0,2236.013184,0,359.2000122,28.96592331,-13.53957462,0,gfw
1.84835E+13,1352942318,0,2236.013184,0,228.1999969,28.96595573,-13.53955173,0,gfw
1.84835E+13,1352172103,0,2236.013184,0,68.09999847,28.96593285,-13.53956318,0,gfw
1.84835E+13,1352875649,0,2236.013184,0,0,28.96592712,-13.53957367,0,gfw
1.84835E+13,1349008106,0,2236.013184,0,184.6000061,28.96598053,-13.53959656,0,gfw
1.84835E+13,1342135406,49090.54688,64535.22656,3,187.1000061,29.05639076,-12.97035694,1,gfw
1.84835E+13,1352717929,0,2236.013184,0,183.6000061,28.96595955,-13.53957653,0,gfw
1.84835E+13,1352483249,0,2236.013184,0,0,28.96599388,-13.53956985,0,gfw
1.84835E+13,1352623012,0,2236.013184,0,353.5,28.96595955,-13.53958035,0,gfw
1.84835E+13,1351245742,0,2236.013184,0,331.1000061,28.96595383,-13.5395565,0,gfw
1.84835E+13,1352823880,0,2236.013184,0,75.19999695,28.96598053,-13.53956032,0,gfw
1.84835E+13,1350832102,0,2236.013184,0,0,28.96598053,-13.53955841,0,gfw
1.84835E+13,1352488802,0,2236.013184,0,0,28.96602631,-13.53954697,0,gfw
1.84835E+13,1350475306,0,2236.013184,0,0,28.96599388,-13.53957176,0,gfw
1.84835E+13,1352569617,0,2236.013184,0,112.8000031,28.96597672,-13.53957176,0,gfw
1.84835E+13,1351119012,0,2236.013184,0,54.40000153,28.96603394,-13.53959465,0,gfw
1.84835E+13,1350618509,0,2236.013184,0,50,28.96595001,-13.53955364,0,gfw
1.84835E+13,1343834792,44720.26172,65458.30859,2,233.1000061,29.11853981,-12.98007488,1,gfw
1.84835E+13,1351970129,0,2236.013184,0,295.3999939,28.96602631,-13.53953648,0,gfw
1.84835E+13,1342284038,17028.96875,31889.65625,8,232.6000061,27.98026085,-15.20208168,1,gfw
1.84835E+13,1352645244,0,2236.013184,0,0,28.96598053,-13.5395937,0,gfw
1.84835E+13,1351910941,0,2236.013184,0,0,28.9659462,-13.53957367,0,gfw
1.84835E+13,1351687327,0,2236.013184,0.200000003,182.1000061,28.9659996,-13.53957653,0,gfw
1.84835E+13,1350772702,0,2236.013184,0,0,28.96598625,-13.53958702,0,gfw
1.84835E+13,1351304244,0,2236.013184,0,0,28.96594048,-13.53954983,0,gfw
1.84835E+13,1351389917,0,2236.013184,0,0,28.96591949,-13.53954506,0,gfw
1.84835E+13,1352911906,0,2236.013184,0,220.1999969,28.96598625,-13.53956985,0,gfw
1.84835E+13,1351506107,0,2236.013184,0,335.7000122,28.96594238,-13.53956127,0,gfw
1.84835E+13,1352232504,0,2236.013184,0,62.09999847,28.96599007,-13.53954029,0,gfw
1.84835E+13,1351086433,0,2236.013184,0,289.5,28.9659996,-13.53956985,0,gfw
1.84835E+13,1346703994,44383.59375,99641.92969,1.200000048,168,27.73444557,-14.65839291,1,gfw
1.84835E+13,1351462616,0,2236.013184,0,0,28.96600723,-13.53957176,0,gfw
1.84835E+13,1346571972,72689.34375,122246.7422,2.599999905,296.7999878,27.46828651,-14.44049454,1,gfw
1.84835E+13,1352335835,0,2236.013184,0,0,28.96593285,-13.53955841,0,gfw
1.84835E+13,1351826390,0,2236.013184,0,0,28.96592331,-13.53954983,0,gfw
1.84835E+13,1341816922,0,2236.013184,0,202.6999969,28.96743393,-13.53782177,1,gfw
1.84835E+13,1341812794,0,2236.013184,0,0,28.96744728,-13.53781128,1,gfw
1.84835E+13,1351572996,0,2236.013184,0,0,28.96593285,-13.53958702,0,gfw
1.84835E+13,1350270278,0,2236.013184,0,0,28.96591949,-13.5395565,0,gfw
1.84835E+13,1352293100,0,2236.013184,0,0,28.96595383,-13.5395565,0,gfw
1.84835E+13,1352461828,0,2236.013184,0,158.8000031,28.96595573,-13.53956318,0,gfw
1.84835E+13,1352974187,0,2236.013184,0,53.70000076,28.96595001,-13.53955364,0,gfw
1.84835E+13,1351265546,0,2236.013184,0,183.6000061,28.9659996,-13.53959656,0,gfw
1.84835E+13,1350779615,0,2236.013184,0,31.10000038,28.9659462,-13.53956032,0,gfw
1.84835E+13,1351590274,0,2236.013184,0,170.8000031,28.96594048,-13.53956509,0,gfw
1.84835E+13,1352940778,0,2236.013184,0,0,28.9659462,-13.53955173,0,gfw
1.84835E+13,1352161342,0,2236.013184,0,175.1999969,28.96593285,-13.53956032,0,gfw
1.84835E+13,1342807251,72275.46875,109833.5469,0.300000012,160.6000061,29.42604065,-12.70558167,1,gfw
1.84835E+13,1351485682,0,2236.013184,0,0,28.96596718,-13.53950977,0,gfw
1.84835E+13,1352396152,0,2236.013184,0,150.5,28.9659996,-13.53955841,0,gfw
1.84835E+13,1348741844,0,2236.013184,0,79.30000305,28.96595001,-13.53960037,0,gfw
1.84835E+13,1352304219,0,2236.013184,0,19.39999962,28.96592712,-13.53961468,0,gfw
1.84835E+13,1351185447,0,2236.013184,0,0,28.96595001,-13.53959656,0,gfw
1.84835E+13,1351350141,0,2236.013184,0,0,28.96598053,-13.53957367,0,gfw
1.84835E+13,1351106771,0,2236.013184,0,235,28.96606064,-13.53956032,0,gfw
1.84835E+13,1351135390,0,2236.013184,0,31.70000076,28.9659729,-13.53954506,0,gfw
1.84835E+13,1351546414,0,2236.013184,0,0,28.9659996,-13.53956127,0,gfw
1.84835E+13,1350863936,0,2236.013184,0,189.3999939,28.96595383,-13.53956032,0,gfw
1.84835E+13,1347833115,60006.85938,61845.06641,1.100000024,232.1000061,28.38122749,-13.30615997,0.33333334,gfw
1.84835E+13,1351861862,0,2236.013184,0,352.8999939,28.96596718,-13.53958035,0,gfw
1.84835E+13,1346714081,50287.92969,105116.3984,0.899999976,177.5,27.68270302,-14.63717461,1,gfw
1.84835E+13,1351015873,0,2236.013184,0,0,28.96602631,-13.53956985,0,gfw
1.84835E+13,1351310719,0,2236.013184,0,188.3999939,28.96591949,-13.53957653,0,gfw
1.84835E+13,1352002410,0,2236.013184,0,15.69999981,28.96593666,-13.53955173,0,gfw
1.84835E+13,1351997468,0,2236.013184,0,0,28.96595383,-13.53955841,0,gfw
1.84835E+13,1346649676,60438.57031,109477.9063,1.600000024,182.6999969,27.59852409,-14.65912819,1,gfw
1.84835E+13,1352774434,0,2236.013184,0,174.5,28.96595383,-13.53956985,0,gfw
1.84835E+13,1341641252,19999.50977,77696.22656,5.099999905,197.6000061,27.62221909,-15.78645515,1,gfw
1.84835E+13,1351957282,0,2236.013184,0,73.30000305,28.96595383,-13.53960991,0,gfw
1.84835E+13,1352931733,0,2236.013184,0,38.70000076,28.96594048,-13.53953838,0,gfw
1.84835E+13,1352322350,0,2236.013184,0.100000002,195.3999939,28.9659996,-13.53957844,0,gfw
1.84835E+13,1351385062,0,2236.013184,0,0,28.96595955,-13.53953457,0,gfw
1.84835E+13,1352929993,0,2236.013184,0,178.8000031,28.96595383,-13.53956127,0,gfw
1.84835E+13,1351712999,0,2236.013184,0,162.8000031,28.9659996,-13.53954792,0,gfw
1.84835E+13,1351300999,0,2236.013184,0,57,28.96594238,-13.53956509,0,gfw
1.84835E+13,1341016110,1414.178833,57981.33594,0.699999988,184.3999939,27.75926018,-15.69665623,1,gfw
1.84835E+13,1352664945,0,2236.013184,0,0,28.96599388,-13.53956795,0,gfw
1.84835E+13,1352980934,0,2236.013184,0,116.5,28.96599579,-13.5395813,0,gfw
1.84835E+13,1343521252,1999.950928,75290.91406,0.200000003,187.3000031,28.15776062,-16.81938362,1,gfw
1.84835E+13,1346567385,77315.63281,117542.8516,4.5,188.8000031,27.43484688,-14.41307831,1,gfw
1.84835E+13,1352953574,0,2236.013184,0,0,28.96590614,-13.53956985,0,gfw
1.84835E+13,1352983853,0,2236.013184,0,189.8000031,28.96600342,-13.53957367,0,gfw
1.84835E+13,1352413517,0,2236.013184,0,167,28.96593666,-13.53953457,0,gfw
1.84835E+13,1351994089,0,2236.013184,0,230.6999969,28.96592712,-13.53954315,0,gfw
1.84835E+13,1352357069,0,2236.013184,0,0,28.96589279,-13.53957176,0,gfw
1.84835E+13,1350967452,0,2236.013184,0,0,28.96593094,-13.53954315,0,gfw
1.84835E+13,1351705181,0,2236.013184,0.300000012,185.1000061,28.9659729,-13.53956318,0,gfw
1.84835E+13,1351883743,0,2236.013184,0,278.5,28.9659996,-13.53954697,0,gfw
1.84835E+13,1346785940,35509.69141,92572.02344,1.100000024,178.6999969,27.81884384,-14.67131805,0.75,gfw
1.84835E+13,1352315549,0,2236.013184,0,0,28.96601295,-13.53952694,0,gfw
1.84835E+13,1352955878,0,2236.013184,0,290.7000122,28.96594048,-13.5395565,0,gfw
1.84835E+13,1352393878,0,2236.013184,0,17.29999924,28.96595383,-13.53956318,0,gfw
1.84835E+13,1347550119,4242.536621,24999.38672,6.400000095,48.20000076,28.30749321,-13.84585381,0.33333334,gfw
1.84835E+13,1346681115,38909.19922,96646.47656,1.700000048,295.2000122,27.7808342,-14.6583786,1,gfw
1.84835E+13,1350290038,0,2236.013184,0,103.6999969,28.96592331,-13.53957844,0,gfw
1.84835E+13,1350672892,0,2236.013184,0,56.59999847,28.9659996,-13.53960133,0,gfw
1.84835E+13,1350838949,0,2236.013184,0,0,28.96595955,-13.53963852,0,gfw
1.84835E+13,1341010451,1414.178833,57981.33594,0.5,236.3999939,27.75877571,-15.69626713,1,gfw
1.84835E+13,1351512413,0,2236.013184,0,29.5,28.96598053,-13.53954029,0,gfw
1.84835E+13,1352296770,0,2236.013184,0,0,28.96595955,-13.53955173,0,gfw
1.84835E+13,1351647052,0,2236.013184,0,171.6999969,28.96591949,-13.53956318,0,gfw
1.84835E+13,1351863381,0,2236.013184,0,0,28.9659729,-13.53956318,0,gfw
1.84835E+13,1350647651,0,2236.013184,0,169.1999969,28.96598625,-13.53960037,0,gfw
1.84835E+13,1351868652,0,2236.013184,0,14.80000019,28.9659729,-13.53957462,0,gfw
1.84835E+13,1351489644,0,2236.013184,0,0,28.96590614,-13.53956795,0,gfw
1.84835E+13,1352973427,0,2236.013184,0,106.9000015,28.9659462,-13.5395546,0,gfw
1.84835E+13,1352274783,0,2236.013184,0,268.2000122,28.96590614,-13.5395937,0,gfw
1.84835E+13,1352165871,0,2236.013184,0,0,28.96594048,-13.53954029,0,gfw
1.84835E+13,1350065008,0,2236.013184,0,0,28.96593666,-13.539608,0,gfw
1.84835E+13,1350961887,0,2236.013184,0,33.09999847,28.96595573,-13.53954792,0,gfw
1.84835E+13,1350790882,0,2236.013184,0,354.5,28.96598625,-13.53955841,0,gfw
1.84835E+13,1352502389,0,2236.013184,0,0,28.96595383,-13.53957367,0,gfw
1.84835E+13,1349481931,0,2236.013184,0,133.1000061,28.96596718,-13.53954792,0,gfw
1.84835E+13,1351046649,0,2236.013184,0,0,28.96597672,-13.53954506,0,gfw
1.84835E+13,1346673625,46172.44922,103771.25,3.099999905,347.2999878,27.70599937,-14.63102531,1,gfw
1.84835E+13,1345594605,14317.46973,22560.47461,9.699999809,267.8999939,28.9863739,-13.33569336,1,gfw
1.84835E+13,1351845999,0,2236.013184,0,0,28.96592712,-13.53957844,0,gfw
1.84835E+13,1352456253,0,2236.013184,0,155.6999969,28.96594238,-13.53957462,0,gfw
1.84835E+13,1343597952,38909.19922,63567.30078,9.399999619,76.90000153,28.66321945,-14.38619518,1,gfw
1.84835E+13,1352391747,0,2236.013184,0,306.2000122,28.96594048,-13.53961849,0,gfw
